0	0	0	1.19606731263099	9.920214686936796e-05	-8.01759508858406e-05	-6.108146579006427e-06	257497.7051345654
0.007250000000000001	0	0	1.196067002048078	6.637236461470504e-05	-1.568449154388683e-05	3.745079203346823e-05	257497.641261293
0.028	0	0	1.196067251199088	3.766523749069443e-05	4.645391755897757e-05	-8.429651851241311e-05	257497.692837583
0.06075	0	0	1.196067690173818	1.856215041983093e-05	-1.412666954358921e-05	3.568036322020218e-05	257497.7874090207
0.104	0	0	1.196067687114386	-3.913284166294494e-05	-7.47172135381464e-06	-1.556390015146688e-06	257497.7860011895
0.15625	0	0	1.196067531078277	-2.605308810005785e-05	8.132498866508254e-07	-5.690740209226825e-06	257497.7537239167
0.216	0	0	1.196067503234369	2.098192512037933e-07	1.078445292916585e-05	-1.661715199102798e-05	257497.7525746112
0.2817499999999999	0	0	1.196067605477048	2.584873551770119e-06	-3.155284883298435e-07	4.034328169609884e-06	257497.7743341731
0.3520000000000001	0	0	1.196067592607129	-7.989668407347914e-06	-4.494720115671304e-07	-7.806877627687886e-07	257497.7708931397
0.4252500000000001	0	0	1.196067549446672	-5.966128955109493e-06	1.581483590462603e-06	-2.565024610500296e-06	257497.7600709948
0.5	0	0	1.196067593314144	-3.347455813435296e-06	1.820856138242443e-06	-2.462263460976529e-06	257497.7707976803
0.5747500000000001	0	0	1.196067623760055	-6.491895328003593e-06	4.197577722108785e-07	1.368812375510681e-06	257497.7774865317
0.648	0	0	1.196067602426296	-6.43377742334398e-06	5.657829401701943e-08	4.512037875946632e-06	257497.7719466982
0.7182500000000001	0	0	1.196067625827266	1.472236488478623e-06	4.209331271988178e-07	-3.783166841258983e-07	257497.7770033855
0.7839999999999999	0	0	1.196067671217153	-2.123260821974075e-06	-6.986661850335626e-06	1.283138234279545e-05	257497.7864959244
0.84375	0	0	1.196067614106041	-2.145691457763145e-05	1.787131608512744e-06	2.465571022281639e-06	257497.776680013
0.8960000000000001	0	0	1.196067537858122	-3.457720689889253e-05	4.961869497264872e-06	1.019127342183953e-05	257497.7632755731
0.9392499999999999	0	0	1.196067592290723	1.265415964514838e-05	1.312386456013845e-05	-2.782677706093096e-05	257497.7769191094
0.972	0	0	1.196067855250065	9.253850577870335e-06	-3.473598633888607e-05	6.571116430478593e-05	257497.8325561094
0.99275	0	0	1.196067987403022	3.251063950971443e-05	1.203740091906681e-05	-3.681432960911699e-05	257497.8663448165
1	0	0	1.196067847407203	5.267835534591101e-05	3.545211652153688e-05	6.067591668630312e-06	257497.8389765124
0	0.007250000000000001	0	1.196067675855959	-4.396550769692086e-06	-6.218763070988154e-05	4.124631527436709e-05	257497.7792156326
0.007250000000000001	0.007250000000000001	0	1.19606739641742	-9.149609606818636e-05	0.0002279246191337362	-0.0002458542783849048	257497.7233409083
0.028	0.007250000000000001	0	1.196067136045759	0.0002581654305356154	7.472561163099123e-05	1.708051661810659e-05	257497.6712499801
0.06075	0.007250000000000001	0	1.196067499129567	0.0007137326208964603	-2.598878113205531e-05	-0.0001451606741834308	257497.7393322486
0.104	0.007250000000000001	0	1.196067672416066	-0.0008421552186986203	0.0002425732517576458	4.079278204771002e-05	257497.7823696701
0.15625	0.007250000000000001	0	1.196067642615085	-0.002608390987393773	1.05022312738483e-05	4.411150722437258e-05	257497.7780518833
